asset.display_ipv4_address,asset.name,id,output
10.64.50.10,p522143,43682338-f815-4af1-8098-7488afe2a078,"'
  Path              : C:\Apl\OMNI\BAT\PRD\CargaLeitura\app\libs\log4j-core-2.8.2.jar
  Installed version : 2.8.2
  Fixed version     : 2.12.2
"
172.28.96.1,p523821,44311553-6195-43bd-8e9e-ee7de0aa4e8e,"'
  Path              : D:\Automa‡Æo\6.5.0.0\SDG\1.2.0\Editor\EditorSDG-1.4.2\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
10.100.130.184,p030066,4dc8aa7c-04ba-4350-b247-b1bd6812619f,"'
  Path              : C:\Users\c802865\Desktop\U2000V1R9copel\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Users\c802865\Desktop\U2000V1R9copel\oss\client\lib\3rd_tools\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : D:\U2000V1R9copel\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : D:\U2000V1R9copel\oss\client\lib\3rd_tools\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
10.64.81.169,p010606,4e186f9e-dd49-43bc-b996-be7230cd5b28,"'
  Path              : E:\Forcepoint\app\log4j-core-2.14.0.jar
  Installed version : 2.14.0
  Fixed version     : 2.17.1
"
10.64.82.30,p000832,4f693c21-e775-4b83-9338-b2b679d707c1,"'
  Path              : C:\backup\auto_cis\8000327956\dir_war\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.0



  Path              : C:\backup\auto_cis\8000328019\dir_war\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.0



  Path              : C:\backup\auto_cis\LOG_SOLMAN\8000325286\war\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.0



  Path              : C:\backup\auto_cis\LOG_SOLMAN\8000326013\patches2\cis\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.0



  Path              : D:\Chamados\705839\CIS\pat_copel_231013b_E.tar\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.0



  Path              : D:\Chamados\718239\pat_copel_231013b_E.tar\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.0



  Path              : D:\Chamados\746570\CIS\pat_copel_231130d_E.tar\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.0



  Path              : D:\Chamados\8000328731\dir_war\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.0
"
192.192.192.15,p482992,4f6f4034-f56a-4506-a4e5-8f8d5471b2b0,"'
  Path              : C:\Users\c048934\Desktop\Arquivos de SASE\SASE_7.0.2\EditorSASE-7.0.2\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\Users\c048934\Desktop\Arquivos de SASE\SASE_7.0.2\SASE_7.0.2\EditorSASE-7.0.2\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
10.31.145.192,p030329,51f14bc7-590f-473b-8469-ccf71ca5cd18,"'
  Path              : C:\APL\OMNI\BAT\PRD\CargaLeitura\app\libs\log4j-core-2.8.2.jar
  Installed version : 2.8.2
  Fixed version     : 2.12.4
"
10.31.145.192,p030329,53788858-24d2-489f-9b9e-b7f34b36b97e,"'
  Path              : C:\Program Files (x86)\DmView\activemq\lib\optional\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\Program Files (x86)\DmView\apacheds\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Program Files (x86)\DmView\lib\log4j-1.2.15.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\Program Files (x86)\DmView\trapd\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Users\L042302\Downloads\activemq\lib\optional\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\Users\L042302\Downloads\apacheds\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Users\L042302\Downloads\lib\log4j-1.2.15.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\Users\L042302\Downloads\trapd\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Users\c042302\Documents\activemq\lib\optional\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\Users\c042302\Documents\apacheds\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Users\c042302\Documents\lib\log4j-1.2.15.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\Users\c042302\Documents\trapd\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
192.168.56.1,p478342,54da4866-8d0d-4efb-87e6-7c38be2da79b,"'
  Path              : C:\Users\c046451\Documents\Ades3.0.0_java_embutido\ades_lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0



  Path              : C:\Users\c046451\Documents\Ades3.0.0\ades_lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0



  Path              : C:\Users\c046451\Documents\gerpADES\gerpADES_lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
10.100.130.100,p470738,567ce02a-7c7a-42f9-ab79-f3e452d71f9f,"'
  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.100.130.16,p483270,586903ff-16b3-4b23-9595-3fd0a3fc5cbb,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.100.193.239,p483315,5b78c353-4c15-4e98-ba36-35ae36b19aea,"'
  Path              : C:\Users\T326016\Desktop\Olimpo\app\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : E:\Olimpo\app\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
10.224.145.12,p519720,5bf39e6e-cd5d-463d-8043-0b0ead2a8150,"'
  Path              : C:\Users\c046165\Downloads\mpj-v0_44.tar\mpj-v0_44\lib\log4j-1.2.11.jar
  Installed version : 1.2.11
  Fixed version     : 2.16.0
"
192.168.56.1,p470035,5d2adf4d-f20f-4d7f-8d1b-36ed52e319d6,"'
  Path              : E:\2 SINAP\CargaBase_3.1\CargaBase\lib\log4j-core-2.11.1.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.2
"
192.168.56.1,p470035,5d66b6b2-2c2d-4356-9370-4d6a5f5724d6,"'
  Path              : E:\2 SINAP\CargaBase_3.1\CargaBase\lib\log4j-core-2.11.1.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.4
"
10.64.226.52,p483532,5e00c235-a4e3-4d07-98c2-ea734098b3ca,"'
  Path              : D:\Copel\Curso SASE7\SASE_7.0.0\SASE_7.0.0\EditorSASE-7.0.0\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
10.64.82.25,p487171,5ed7d243-5cb6-4e5e-a566-b1ad49239460,"'
  Path              : D:\NÆo listados\Ticket_626424\CargaLeitura\app\libs\log4j-core-2.8.2.jar
  Installed version : 2.8.2
  Fixed version     : 2.12.3 / 2.17.0
"
10.100.145.228,p489241,5ff2ea39-54d2-45ee-ad63-cb781b8e07ff,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.100.130.140,p483266,64e69334-01a8-4a2f-bf47-f64437ba5163,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
192.192.192.15,p522890,64ef562c-8e0b-415f-b50e-5d1552b21d2d,"'
  Path              : D:\OneDrive - copel.com\eDNOS\Automa‡Ćo\SASE7\SASE_7.0.1\EditorSASE-7.0.1\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\eDNOS\Automa‡Ćo\SASE7\SASE_7.0.2\EditorSASE-7.0.2\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\zTreinamentos\SAGE_DEZ_17\Base Fonte Curso\lib\java\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\zTreinamentos\SASE7_SET_2020\SASE_7.0.2\EditorSASE-7.0.2\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\zTreinamentos\SASE_SET_2017\SASE\Executaveis\6.x.x.x\6.5.0.0\SDG\1.2.0\Editor\EditorSDG-1.4.2\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\zTreinamentos\SASE_SET_2017\instalacao\6.5.0.0\SDG\1.2.0\Editor\EditorSDG-1.4.2\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
10.100.131.203,p489051,657c9ce1-f615-4e12-b6d4-9a451681e848,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.236.67.198,p489856,67b11d42-33cd-479f-8003-830cdd38d761,"'
  Path              : C:\web\WEB-INF\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
10.240.209.13,p480723,68520308-9106-48a7-90a3-f5a2a9b111ed,"'
  Path              : C:\web\WEB-INF\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
10.240.66.114,p487539,6965ffc1-9931-4ea4-9c5b-bacfc39bacfe,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.236.68.230,p487373,69816266-55d2-483a-b373-76c8c32ab097,"'
  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
192.168.15.153,p522354,6a640ccd-9347-4b3c-921d-82a5113e3db2,"'
  Path              : C:\Cepel\Anarede\V110402\lib\java\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Cepel\Anarede\V110505\lib\java\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Cepel\Anarede\V110700\lib\java\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
10.100.130.129,p489400,6dcf9681-c81d-44c0-90e1-b41776647f6b,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.216.66.145,p483705,6e1a9a20-9ea7-4fc2-a4e2-1794874185af,"'
  Path              : D:\BackUp\Pasta pessoal\Programa‡Æo\Android\Arquivos que peguei do Douglas\old\cmt 21-03-19\cmt\WebContent\WEB-INF\lib\log4j-1.2.15.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0
"
10.240.67.179,p487415,6f355408-e042-4112-ae34-2dbab3812865,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.64.225.78,p489426,6fb711f2-e56c-4dab-9e00-2ae93661657d,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.64.66.27,p030102,7041cf35-ce4b-47ad-9541-c8d7b24e8e1e,"'
  Path              : C:\APL\SigepWEB.old\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB.old\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.100.131.118,p030334,7049e197-f4aa-4e24-b39f-3589f059b709,"'
  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.100.130.225,p470856,7276dbe0-199d-439d-a81f-af586b88d1a0,"'
  Path              : D:\Copel (Engenheiro)\Diretoria CTFR (ex-CER)\Parcerias (Relatios)\Parceria RPE (BENTO-MIGUEL;CUTIA)\pdfsam\lib\log4j-1.2.15.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0
"
10.100.132.60,p488798,7377fc1f-68f0-4697-8f4c-2976a31b078e,"'
  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.236.241.4,p489861,7466f26f-0782-4830-9ad4-506fa5254621,"'
  Path              : C:\web\WEB-INF\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
10.64.82.30,p000832,74906da8-19e2-4a68-a748-e27100eb5a4a,"'
  Path              : C:\backup\auto_cis\8000327956\dir_war\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.1



  Path              : C:\backup\auto_cis\8000328019\dir_war\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.1



  Path              : C:\backup\auto_cis\LOG_SOLMAN\8000325286\war\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.1



  Path              : C:\backup\auto_cis\LOG_SOLMAN\8000326013\patches2\cis\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.1



  Path              : D:\Chamados\705839\CIS\pat_copel_231013b_E.tar\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.1



  Path              : D:\Chamados\718239\pat_copel_231013b_E.tar\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.1



  Path              : D:\Chamados\746570\CIS\pat_copel_231130d_E.tar\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.1



  Path              : D:\Chamados\8000328731\dir_war\AgenciaWeb.war
  Installed version : 2.16.0
  Fixed version     : 2.17.1
"
10.128.225.202,p030322,753290b8-cfd2-4da0-aaf4-8033c1617d0f,"'
  Path              : C:\APL\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
192.168.0.152,p523748,78621da3-c540-420f-a564-ed1a2d20d0d7,"'
  Path              : C:\APL\OMNI\BAT\PRD\CargaLeitura\app\libs\log4j-core-2.8.2.jar
  Installed version : 2.8.2
  Fixed version     : 2.12.2
"
10.240.66.116,p482855,790c28da-f623-4bac-ad75-d940d951ef74,"'
  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
192.168.5.94,p522434,7a9f7598-6dae-46b5-aebc-c25198d9d330,"'
  Path              : C:\Users\c041660\Desktop\SASE 7\7.x.x.x\SASE_7.0.0-rc2\EditorSASE-7.0.0-rc2\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\Users\c041660\Desktop\SASE 7\nas\SASE_7.0.1_release\SASE_7.0.1\EditorSASE-7.0.1\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\Users\c041660\Desktop\sase7\7.x.x.x\SASE_7.0.0-rc2\EditorSASE-7.0.0-rc2\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : E:\Automa‡Æo\Padroniza‡Æo de Descritivos\Ades3.0.0\ades_lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0



  Path              : E:\Automa‡Æo\Treinamentos\Curso_Sase_2017\Schier_2017\pen_drive\instalacao\6.5.0.0\SDG\1.2.0\Editor\EditorSDG-1.4.2\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
10.45.160.209,p489848,7abb9e0f-fa5a-48df-b3d5-fd4e3ffcfc5f,"'
  Path              : C:\web\WEB-INF\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
192.192.192.15,p487376,7b44c32f-eca4-4f8d-b28b-4404cdc77fb9,"'
  Path              : C:\Users\c043312\Documents\SALVAR\Automa‡Æo\Instala‡Æo\6.5.0.0\SDG\1.2.0\Editor\EditorSDG-1.4.2\lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0



  Path              : D:\Arquivos DIS\Automacao\Padroniza‡Æo\Padroniza‡Æo de Descritivos\Ades3.0.0_java_embutido\ades_lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0



  Path              : D:\Arquivos DIS\Automacao\Padroniza‡Æo\Padroniza‡Æo de Descritivos\Ades3.0.0\ades_lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0



  Path              : D:\Arquivos DIS\Automacao\Padroniza‡Æo\Padroniza‡Æo de Descritivos\gerpADES\gerpADES_lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
10.100.131.194,p489052,7ccc5d16-c621-417b-8a78-074609960abd,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
10.65.1.81,p000811,7d4f8e35-cf4d-470c-9fb4-e0c1be511bbf,"'
  Path              : D:\Mauricio_Neto_Local\2023\10_OUT\CargaBase_3.1\CargaBase\lib\cargabasebusiness-9.7RC.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.2



  Path              : D:\Mauricio_Neto_Local\2023\10_OUT\CargaBase_3.1\CargaBase\lib\cargabasepersistence_6.2RC.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.2
"
10.100.193.109,p524322,7da0acbc-2476-4b34-bcf9-76410eaac90c,"'
  Path              : C:\Program Files\PDF Split And Merge Basic\lib\log4j-1.2.15.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0
"
10.100.194.17,p483316,7de7ae4a-ec0c-4fbb-a81b-84cf15107b5a,"'
  Path              : C:\Temp\Olimpo\app\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
10.26.129.155,p522379,7dec8174-1f05-4ab1-833b-fdb1d23f1fc1,"'
  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.3_b202206221617\EditorSASE-7.0.3\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.3\EditorSASE-7.0.3\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.0-beta1\EditorSASE-7.0.0-beta1\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.0-beta2\EditorSASE-7.0.0-beta2\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.0-rc2\EditorSASE-7.0.0-rc2\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.0-rev2-alfa1\EditorSASE-7.0.0-rev2-alfa1\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.0-rev2-beta4\EditorSASE-7.0.0-rev2-beta4\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.0-rev2-beta5\EditorSASE-7.0.0-rev2-beta5\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.0-rev2-beta1\EditorSASE-7.0.0-rev2-beta1\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.0-rev2-beta2\EditorSASE-7.0.0-rev2-beta2\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.0-rev2-beta3\EditorSASE-7.0.0-rev2-beta3\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.0-rev2-rc1\EditorSASE-7.0.0-rev2-rc1\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.1\EditorSASE-7.0.1\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.2-Editor_CSV\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_7.0.2\EditorSASE-7.0.2\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_0.15.1\EditorSASE-0.15.1\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_0.13.6\EditorSASE-0.13.6\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Novo SASE\SASE_0.13.8\EditorSASE-0.13.8\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\OneDrive - copel.com\D\Copel\Padroniza‡Æo\gerpADES\gerpADES_lib\log4j-1.2.13.jar
  Installed version : 1.2.13
  Fixed version     : 2.16.0
"
10.240.67.48,p487560,7e36bd8a-babd-41eb-8d9f-2a0d21296deb,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
